-33.5921 -49.2296
-32.3147 -42.4226
-32.178 -50.5846
-32.1959 -32.8262
-32.1247 -41.0515
-30.4365 -35.8177
-28.3384 -46.0768
-30.7938 -33.9207
-32.0375 -51.5823
-31.4126 -44.6287
-30.6415 -39.0275
-32.6119 -38.3358
-32.1256 -39.6009
-30.5761 -44.449
-32.7282 -47.7683
-31.4807 -40.3724
-31.7173 -38.225
-35.5321 -32.4897
-36.5271 -41.3429
-33.2246 -41.9591
-33.6179 -34.052
-30.3225 -42.4639
-32.2332 -29.0485
-32.1259 -39.6362
-31.9976 -43.3672
124.684 44.2616
95.3258 51.0582
101.918 38.2854
86.1545 17.394
85.3192 45.8685
71.1923 54.0813
84.4809 62.9004
67.1674 63.9041
82.7802 52.0809
73.1445 39.0905
100.208 47.3672
95.2286 65.2026
91.8247 25.8228
86.9036 49.8767
103.221 63.7523
97.1232 52.3543
81.1898 56.1114
112.803 53.2565
117.371 43.7919
101.349 48.3365
100.983 57.7535
110.586 30.1009
94.562 45.2234
69.5038 53.8143
97.6096 48.5956
-95.8065 -103.959
-90.0129 -68.8304
-93.7426 -98.1929
-99.885 -124.854
-96.1874 -88.3534
-93.8988 -104.382
-95.4286 -110.753
-73.9404 -111.118
-99.3465 -74.6577
-96.3193 -122.485
-95.6869 -74.0158
-106.498 -109.935
-91.0731 -60.4556
-120.177 -44.3169
-97.1403 -103.981
-103.11 -105.981
-97.3365 -72.5539
-117.714 -119.974
-116.677 -84.3944
-96.5736 -96.7593
-104.318 -71.8386
-110.293 -78.5581
-109.696 -109.031
-99.5035 -102.493
-104.036 -99.8383
46.9782 38.9158
49.9303 62.8623
50.7612 41.0157
53.3884 30.5855
56.2267 6.62463
57.9022 17.4765
49.8598 36.3407
52.3191 13.3918
49.0072 19.1633
47.7001 42.4843
51.9825 -2.85157
48.3047 48.0618
46.5143 18.7336
56.5191 60.7772
65.8873 50.8612
37.7487 42.1817
38.0352 33.1641
49.4466 26.9429
51.3004 32.4702
59.015 32.5174
48.9133 28.2365
56.3154 50.6164
38.7093 31.2332
63.1663 25.9765
45.4949 44.274
-3.06703 -88.0291
10.2548 -83.4825
1.01521 -82.7762
4.12991 -98.4076
10.6813 -97.6936
9.27158 -75.7428
7.52722 -78.3922
6.54888 -89.2606
9.5234 -85.5002
2.26914 -75.3545
4.62679 -75.2279
2.01091 -90.3109
10.398 -92.3325
4.69537 -97.3615
-7.16163 -75.0268
1.54195 -97.4735
-7.32003 -66.7026
-12.6725 -80.5416
28.8502 -78.2281
18.6513 -75.6636
21.1831 -76.5211
9.26253 -72.7752
6.13419 -82.1165
17.3132 -79.9659
8.24996 -77.0896
45.6306 -56.509
56.9573 -57.0762
32.5036 -23.2821
64.9298 -42.2417
77.4434 -79.3616
79.8628 -56.5184
53.3139 -66.5407
85.7099 -64.3793
52.2296 -60.2245
70.8002 -41.1193
51.0472 -81.0072
48.5966 -28.6384
39.1864 -55.9606
46.7262 -33.0379
62.832 -31.298
57.3696 -29.3947
57.109 -32.6276
31.1126 -53.4926
62.3324 -9.45925
65.2794 -54.7451
63.2338 -55.9474
37.4384 -30.9222
70.2798 9.34916
45.4665 -35.6212
43.7119 -33.6468
