15.3011 -26.7644
13.4275 -44.2375
13.268 -70.4053
13.2288 -63.0739
13.9282 -47.8071
15.1192 -37.1841
11.8439 -23.1108
12.9304 -52.7852
15.3331 -40.3409
13.0975 -58.8619
12.9103 -26.8056
15.8968 -68.1071
14.8039 -14.1461
12.8733 -87.6983
14.1728 -15.928
12.304 -25.9817
12.1236 -59.5599
14.0067 -60.8676
14.4127 -77.821
16.4702 -51.9799
17.0655 -55.7238
15.7014 -41.7838
13.3861 -54.1385
14.5222 -58.229
13.1622 -74.1153
-17.7795 57.4972
-21.6494 55.5582
-18.7547 42.9434
-18.02 55.4661
-16.5043 65.2672
-22.2786 42.8061
-15.646 57.0574
-17.5349 47.5963
-23.3269 46.9726
-19.5469 45.0478
-22.3276 30.0702
-18.2307 69.8896
-21.796 43.2274
-17.4174 51.0033
-19.4125 47.9207
-16.5521 36.0503
-21.0136 56.9944
-17.8482 34.0221
-25.6223 58.5639
-23.3627 38.9707
-25.7095 60.0677
-21.6342 66.8297
-21.674 64.2631
-14.7529 60.1394
-12.0676 52.962
31.4527 92.0024
48.0193 95.8867
45.0423 81.1642
52.1863 84.3395
39.5142 83.0904
37.613 91.6355
37.6579 87.3252
57.2577 88.7485
52.6522 94.2496
53.2662 87.9502
47.3451 87.1792
39.0293 104.307
53.9477 98.8778
53.1064 92.347
54.3827 87.6367
48.7223 97.9425
38.5463 88.5825
56.7085 90.7139
52.6558 79.8644
38.6799 97.8523
34.9985 85.9096
56.1902 80.347
48.2816 78.2211
40.9511 101.07
41.6204 81.5405
53.5749 -51.8015
50.8195 -55.2098
48.7594 -51.5887
37.3268 -53.6977
50.0106 -50.4545
70.8015 -52.4665
48.5751 -59.4857
43.8821 -57.6227
54.9053 -53.0082
25.8114 -55.1646
61.388 -54.5238
41.243 -55.8629
57.4236 -53.8477
57.5842 -53.4937
54.1493 -55.4505
41.8793 -52.6096
53.44 -51.7062
55.3345 -51.4818
42.0255 -50.552
61.2894 -53.9314
39.2923 -50.8253
55.2318 -52.4477
49.9825 -53.3559
47.049 -55.6387
43.7072 -51.1471
89.0788 34.8295
70.3211 16.6412
87.7841 59.5931
86.9549 41.8516
90.5317 46.0075
76.9601 46.2071
112.513 12.8703
72.5428 30.1417
83.6595 5.18342
86.955 32.2475
55.2925 4.10552
106.944 25.6701
84.2512 26.2454
65.7449 71.4599
103.466 20.3316
58.9549 -7.28969
100.423 43.0112
83.5856 2.38357
91.9494 30.7538
114.424 38.9965
72.319 40.7359
81.6614 27.1227
128.2 80.6086
102.04 26.6044
122.299 31.6109
-85.7619 57.5446
-82.6127 73.8627
-86.059 115.129
-91.5043 90.247
-106.763 91.5405
-92.3222 77.404
-68.4349 89.6451
-104.369 108.723
-85.0834 96.1262
-93.1267 71.9479
-136.07 116.183
-93.0532 90.1247
-81.4132 107.112
-97.1185 113.225
-87.5207 80.5574
-91.1341 85.0173
-103.105 95.1721
-82.7652 130.902
-139.193 109.154
-120.744 99.4012
-79.4273 73.8598
-111.6 112.996
-115.668 111.686
-98.9089 109.673
-86.8713 94.1287
