73.5593 18.5125
74.5362 -28.8426
75.6017 13.0182
75.3381 -8.57711
72.9532 -8.15068
74.1972 26.3269
73.8678 -4.15972
75.8534 -9.38464
72.2261 -11.9445
76.4266 -7.05279
74.6388 -7.78986
75.726 -17.3828
78.1622 3.60022
78.4164 -45.3538
75.3234 -17.1411
75.6192 16.0151
76.2207 -17.9019
74.5915 24.0379
72.9961 18.5984
73.5118 34.6299
74.5989 69.0843
76.7569 -58.2626
72.9586 57.6344
73.7259 26.3058
73.9227 13.6622
-6.30483 62.207
-10.4288 76.3973
-28.0917 104.917
-30.3064 79.9303
-6.16724 55.5397
-10.2921 77.1154
-18.2796 73.6524
-28.5492 114.274
0.00671516 58.4943
-10.1477 80.5115
-18.2463 80.2883
-8.65278 53.7861
-22.9485 71.6544
-16.4005 96.1795
-32.5715 87.4542
-25.6983 91.9013
-21.3239 96.5347
-24.0176 121.919
-6.03873 94.4414
-36.1853 83.2608
-22.0285 89.5199
-8.05041 128.257
-37.699 68.491
-24.928 78.1739
-14.1117 62.8676
41.7861 3.66092
43.791 0.119399
39.9565 12.4482
36.0082 11.7305
40.9642 -0.20516
39.1791 11.8319
39.103 10.5146
36.1917 16.3489
36.3914 9.55141
44.5655 9.02734
40.1952 3.41016
39.0191 11.8105
41.6647 10.8939
42.4957 1.51363
36.8843 7.35308
40.0503 6.05343
42.113 13.6092
37.0642 10.758
40.1311 2.23468
39.1727 2.11123
38.1433 6.63085
41.1818 5.60647
41.5491 12.9835
36.652 5.42668
44.1139 2.53874
62.8294 42.2409
70.3357 87.9849
67.0173 72.3428
71.1938 94.1177
69.1232 40.9161
63.0012 43.0505
69.2138 62.256
64.4231 134.576
69.9412 33.3424
66.4499 53.7186
66.3796 65.3476
69.8979 43.4637
62.2201 49.0842
64.8393 90.1229
66.1975 82.016
67.9368 101.506
66.0557 60.6444
65.603 89.376
67.9164 29.5876
67.4005 49.9775
71.5807 56.1186
70.1324 86.9028
65.9431 56.0117
70.1548 34.0696
68.5934 36.8708
-32.9975 54.3537
-41.9485 78.7077
-56.2977 76.514
-43.1983 45.6537
-74.6784 23.9337
-31.231 56.958
-43.9429 47.7366
-16.1055 21.8471
-56.2786 26.0885
-63.2344 72.5212
-50.4389 16.9569
-30.4869 20.9013
-35.7299 30.2886
-27.1483 52.11
-42.5987 59.5757
-53.2185 82.9836
-49.2497 27.4358
-29.8086 13.1978
-33.3665 11.4314
-79.9451 43.3744
-23.5949 27.931
-51.9578 60.562
-52.2827 68.2211
-54.5036 21.7405
-53.0513 44.6994
103.817 28.0637
113.231 20.9568
92.8693 33.5433
99.3744 38.7092
92.6532 27.3508
85.3534 28.2931
106.825 32.9839
98.3885 37.0832
107.717 25.8815
69.0191 30.2392
102.047 33.6279
76.7879 32.7829
109.012 27.8535
101.452 35.5348
119.773 23.3515
113.99 27.8242
117.308 33.2762
112.09 19.666
94.405 26.5732
97.2382 35.3224
97.2394 24.1711
108.789 37.727
82.8245 32.9253
119.405 41.1485
101.562 39.8992
