31.8715 -13.1177
19.4731 -17.7019
28.3942 -37.9604
11.9897 -14.6952
30.1248 -74.4107
26.0832 -65.9021
14.4884 -68.5053
-17.1391 -55.5126
15.1611 -36.4427
27.0575 -49.1088
22.222 -36.0024
27.2617 -48.948
30.5925 -46.9693
51.3322 -45.497
-3.24698 -52.5958
13.5944 -62.8743
75.5775 -26.9471
30.9517 -18.5729
31.5269 -33.8042
19.3851 -34.9816
13.3735 -36.88
0.737292 -4.11148
33.9292 -50.1425
46.2262 9.23758
48.2831 -70.3607
-7.73914 -93.2403
-8.70955 -69.299
-7.75509 -107.889
-6.30111 -95.1222
-5.64314 -81.9778
-8.41753 -92.7768
-8.03448 -82.7258
-8.83035 -76.3386
-9.76551 -93.9914
-9.30778 -100.349
-5.50077 -108.414
-7.9418 -113.438
-8.63804 -80.6487
-7.2165 -82.437
-8.31112 -73.0142
-9.91066 -75.8471
-10.258 -85.7894
-8.79621 -92.1666
-7.25558 -104.567
-10.4776 -103.086
-8.28866 -84.6816
-7.07201 -88.7667
-7.2815 -89.5368
-7.36153 -77.1671
-7.6539 -88.7346
60.1689 78.5662
72.4715 75.4173
31.2258 75.4988
72.4904 74.9898
54.2193 74.2135
64.8678 78.2819
31.0404 71.9034
67.8297 74.5366
76.6545 75.4621
60.0635 74.0122
79.8721 75.5165
78.545 78.4713
57.0971 75.322
82.5123 72.2152
71.2874 75.015
68.8266 74.273
53.497 81.3453
41.842 80.0261
44.731 72.7278
63.5725 75.4643
52.1376 72.4521
48.1063 77.9738
43.191 79.788
53.6084 76.5033
67.4716 72.5194
27.2651 -63.7493
23.854 -65.6408
26.2369 -64.0837
-8.6088 -63.2817
57.7069 -63.797
32.7861 -64.7726
4.61899 -64.7347
12.677 -65.8432
35.809 -64.2464
53.3909 -64.37
13.9405 -64.9699
-2.25147 -64.8962
21.0291 -63.7807
21.394 -64.4647
24.6751 -64.5577
41.213 -64.7105
38.7252 -64.5182
16.842 -64.8947
11.4508 -63.7583
44.5172 -63.9988
39.7485 -64.3984
44.0097 -64.223
19.2695 -65.5747
27.2802 -64.8392
5.10478 -64.9979
22.3311 25.5075
5.56024 31.9595
3.80668 -5.95517
32.7125 -27.4611
-7.69533 14.9416
37.5619 37.9122
-10.7219 33.1905
16.0441 28.9169
1.89647 4.05793
26.1481 -18.8956
19.1853 -17.2117
28.2291 36.5047
7.90784 -11.3565
44.0132 9.40775
16.6002 -24.9111
16.7125 -29.9285
10.1242 18.0563
51.3296 -48.3351
46.2005 37.2126
29.0549 -39.1579
23.3338 30.8697
23.2411 12.2392
-11.6663 -31.8635
27.1214 22.673
64.6488 12.4531
-62.7725 -34.6448
-96.9997 -36.5049
-87.2128 -37.0541
-68.5297 -34.8989
-102.831 -36.0148
-63.9952 -34.2409
-97.4326 -35.6446
-85.1997 -33.7334
-73.4964 -34.8323
-112.692 -34.0218
-88.8376 -35.7573
-59.9553 -35.1928
-76.6287 -33.9984
-96.4932 -33.8877
-79.7086 -36.4403
-80.6936 -34.8487
-89.3262 -34.6428
-70.2223 -35.0338
-97.9742 -35.9786
-85.7904 -36.51
-61.5397 -33.6493
-87.111 -35.2045
-105.201 -37.135
-76.3409 -35.6213
-71.9654 -33.728
